comment_id,entry_id,author_id,owner_id,comment_body,,,class
1973,4785,4971,0,I'm also double majoring in one of the business major and IST too and was totally able to relate to your reflection. I really like how you started with something you are good at then moving on to the next step with your passion.,,,0
1974,4785,4970,0,can definitely relate to the feeling of not knowing what to do or major in when entering college. Double majoring seems like it would be difficult especially because it is IST and accounting. It seems like you have a really good grasp on it though! Finding something you enjoy like SQL seems like it helped a lot...I need to find something I enjoy like that for myself.,,,1
1975,4898,4973,0,I agree with you Jeff. I'm starting to notice that once interns have started to work they realize how important communication skills are. Being able to articulate your opinion in convincing ways is of utmost importance in any fields you decide to enter. As I'm also a huge proponent of communication I would like to improve my own.,,,0
1976,4904,4973,0,I see you definitely learn the environment and be a good coworker with others. Keep up the good work!,,,0
1977,4898,4971,0,Communication skill is something that I want to improve upon as well. Meeting and communicating with the clients will surely improve communication skills while working in a project. Being an effective communicator can definitely be helpful throughout the career.,,,0
1978,4898,4968,0,I agree with you that communication is very important in the full time work field. I am also trying to improve in that skill during this internship and plan on doing so by communicating with every intern as much as possible.,,,0
1979,4903,4980,0,Building up my Communication skills is probably the skill I want to improve upon the most this summer too.  I agree that one skill that isn’t really taught in school is how to have good communication skills with a client.  So through this internship I’m hoping that I’ll be able to refine these same skills.,,,0
1980,4905,4925,0,I agree that communication is a skill that individuals will need to work effectively in a group environment. Through this summer I also intend to work effectively in a team environment through communication. When giving an insight of what possible solution there are towards a project it is best to understand every individual idea and allow them to share it. I also look forward to working with you during the summer internship.,,,0
1981,4901,4970,0,Word press seems interesting I think learning it along with wore frames will be very valuable. This team environment will also be good in helping achieve your other goals.,,,0
1982,4906,4968,0,Hello! I hope you are able to complete this goal this summer. It is very important to have a voice in meetings and conversations and this skill plays a big roll in any professional fields.,,,0
1983,4905,4977,0,Hi ! I agree that communication is one of the important skill to have in order to be successful in your team. I think this internship can really help you to be more engaged and also develop a better communication skills.,,,0
1984,4903,4960,0,I agree that it is important to have a great communication skill others feedback are also the critical role to improve communication skill. I hope to have a great teamwork with you and improve goals together.,,,0
1985,4896,4964,0,I like how you plan to take baby steps instead of trying to tackle it all at once.,,,0
1986,4906,4964,0,I think you have really good goals and that you can accomplish them in this environment since we are all on the same level and have open minds to new ideas,,,1
1987,4900,4969,0,I think those goals are very good to have. I too am going to try to learn WordPress and get a better understanding of its creation process.,,,0
1988,4903,4969,0,I have not considered communication as part of the goals that I wanted to include as part of my summer goal. However reading your post has encouraged me to add communication as part of my summer goals as well.,,,0
1989,4932,4969,0,In this post you clearly talked about where you were last year. I think the fast pace of your previous internship really allowed you to adapt to change. However do you have any insights on how you are now? You did not talk about how you are this year.,,,0
1990,4930,4964,0,I really like how you didn't give up after a rough year and you ended up bouncing back and excelling to where you are today.,,,0
1991,4931,4969,0,I was in a similar place to you last year. I was content with my job and my course in life so I didn't worry too much but this year has really opened my eyes to professional business development that I never had the chance to experience before.,,,0
1992,4932,4970,0,Sounds really interesting and like it was a great experience!,,,0
1993,4932,4973,0,Your 2017 summer experience sounds so much interesting. Especially the world we live in such an adaptability to fast changes is greatly appreciated. In addition it's great that SURGE extends your experience with design as it is not direct interest of mine.,,,0
1994,4924,4977,0,Hi Justin (Best friend :)) !! I'm so glad you found an internship for this summer and happy that we're working together. I hope that this internship teaches us many helpful things and help us to grow.,,,0
1995,4930,4973,0,I'm glad that you found what you enjoy the most. Majority of people is not fortunate to go through such an experience. It indeed strikes them at their later stages of life. However I urge you to still keep exploring different fields of study as you might find even more fitting one.,,,0
1996,4857,4988,0,Hi Manae!! Wow!!! Your story about joining a sorority and the experiences you gained from it sounds pretty amazing. I'm also in a fraternity that is also Asian-Interest so I can relate well to your experiences joining Greek life. From my own experiences in Greek life I've had the amazing opportunity to meet people from all over and learn leadership among other valuable skills.,,,0
1997,4857,4988,0,Hope you enjoyed this comment BEST FRIEND,,,0
1998,4931,4988,0,Hey Jeff I think you experiences learning and transitioning into a professional world are key to success. The transition isn't always as clear cut or as easy as we may think it is. Keep it up!,,,0
1999,4927,4970,0,The internship in China sounds like it was also a good experience. That internship along with this year at Surge should help you build for your career.,,,0
2000,4928,4975,0,That's really good to hear that you were able to manage working and attending Penn State while managing to achieve your goal of obtaining your desired GPA.,,,0
2001,4926,4975,0,Around this time last year I was in the same boat as you while working at a local carwash. I'm happy that we have achieved our goals of obtaining an internship doing something we love.,,,0
2002,4926,4967,0,Nothing wrong with making some money in the summer. Im glad to see you have developed professionally.,,,0
2003,4932,4980,0,That sounds like an awesome opportunity.  You don’t see a lot of people who are in the IST major working for fashion design companies.  It also sounds like you got a lot of good experiences through this internship too.,,,0
2004,4935,4967,0,Sounds like you are learning some professional skills!,,,0
2005,4935,4975,0,Like you I once was not ready for the field I would be working in and this last year has really developed me professionally as well as within my field of study.,,,0
2006,4935,4971,0,It's really good to know that you learned so many things and still trying hard to learn new things.,,,1
