comment_id,entry_id,author_id,comment_body,is_approved,class
1756,3609,4314,competitions,0,0
1757,3507,4773,You still need two more entries. But good start to your first entry.,1,0
1758,3612,4766,"This is a great paragraph but there was a spelling error, and some info didn't make sense. ",0,0
1759,3609,4314,where you ride..,0,0
1760,3729,4769,"Maybe mentioning memes isn't the greatest idea. I love memes as well as the next guy, but maybe some professional photoshops would be more appropriate? ",1,0
1761,3776,4776,how was your  first experience?,0,0
1762,3541,4314,This looks good...will be nice if in 2-3 years you actually achieve your goal.,0,0
1763,3653,4763,"to many lower case I, s ",0,0
1764,3601,4778,"You said """"teh"""" instead of """"the""""",0,0
1766,3785,4767,More sentences!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0,0
1767,3618,4765,watch for ' this in you conjunctions,1,0
1768,3689,4771,MORE CONTENT,0,0
1769,3507,4766,"Needs way more details and description. Need a picture. This is not a paragraph, this is one sentence.",1,0
1770,3785,4769,"You missed 'I'. The only things I find wrong in this is that the paragraph is too short and that it should be, """"and I am"""" instead.",0,0
1771,3771,4777,Good,0,1
1773,3604,4764,Sometimes I play basket ball with my friends and you did a good job on writing and explaining,0,0
1774,3672,4781,That is very nice on how you help your dad a lot.,0,0
1775,3490,4773,"Great! Love it, work on your wording a little bit.",0,0
1776,3587,4767,Capitals and more sentences.,0,0
1777,3732,4766,need a different picture,0,0
1778,3673,4777,Nice,0,0
1780,3653,4761,WOW good job,0,0
1781,3496,4771,I started,1,0
1782,3738,4763,some misspelled words,0,0
1783,3728,4314,I think this entry is good to go. I think you should change your top photo. Having the same picture as your profile is kind of boring.  Nice job on entry. Just need 2 more.,0,0
1784,3786,4729,thats very nice of you maddie :3,1,0
1785,3786,4782,Thanks : ),1,0
1786,2837,3927,Nice owkr,0,0
1787,2837,3927,"Sorry, I meant to say nice work. It was a pretty impressive event.",0,0
1792,3754,4804,Good job,0,0
1798,3755,4790,you dont have much on this and im getting so confussed in what your saying,0,0
1800,3748,4789,more like intriguing start,0,0
1801,3754,4793,paint is spelled  wrong,0,0
1802,3519,4790,this is not giving me much information,0,0
1803,3707,4803,"It's """"I'm"""" not """"im""""",1,0
1805,3707,4792,i'm,1,0
1808,3668,4314,Misspelled strong,1,0
1809,3668,4824,No I did not.,1,0
1810,3543,4813,Misspelled amazing,0,0
1811,3582,4809,Add a little more about what this taught you.,0,0
1812,3543,4813,Misspelled project,0,0
1813,3543,4813,Misspelled interview,0,0
1814,3564,4809,"Whats """"aloud"""" mean",0,0
1815,3564,4806,you said cheer twice in a scentence and it did make scence,0,0
1817,3560,4813,Misspelled Singing,0,0
1818,3560,4813,Misspelled couple,0,0
1820,3575,4811,"You misspelled really, specialty ",0,0
1821,3575,4811,great,0,0
1823,3560,4813,Misspelled Chorus,0,0
1825,3579,4811,you are learning in your title wrong,0,0
1826,3579,4811,Not three sentences,0,0
1827,3571,4820,capitalize I,0,0
1828,3583,4811,you spelled broke wrong,0,0
1829,3764,4808,~Add more information,0,0
1830,3583,4811,right,0,0
1831,3583,4811,really,0,0
